city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature,aadt,population,classification,city_total_crashes,segment_length_km,crash_rate_per_km
Butuan,169542555,Dumalagan Road,tertiary,2,40,concrete,1,0,0,0,0,0,7116.512357,23.98697318,0.00529529023,10164,372910,Urban,77,7.116512357,10.81990674
Butuan,166219968,Ester Luna Street,tertiary,2,30,concrete,0,0,0,1,1,0,299.7321548,21.04603396,0.001495733132,31535,372910,Urban,77,0.2997321548,256.8960279
Butuan,57016691,F. Durano Street,tertiary,2,30,concrete,0,0,0,0,0,0,250.2850472,23.67226248,8.90E-05,11667,372910,Urban,77,0.2502850472,307.6492218
Butuan,167317250,G. Flores Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,564.1098654,22.29369035,0.00373534887,10164,372910,Urban,77,0.5641098654,136.4982333
Butuan,166219964,Golden Ribbon Maon Street,tertiary,2,30,concrete,0,0,0,0,0,0,909.8733644,21.42740561,0.0007690619053,5480,372910,Urban,77,0.9098733644,84.62716133
Butuan,169679274,J. C. Aquino Avenue,primary,4,60,concrete,0,0,1,0,1,0,3092.356732,24.19461783,0.0008161589644,5553,372910,Urban,77,3.092356732,24.90010263
Butuan,22803525,J. Rosales Avenue,secondary,2,40,concrete,1,0,0,1,1,0,4026.401358,33.10546549,0.0006847118689,10164,372910,Urban,77,4.026401358,19.12377658
Butuan,357048065,J. Satorre Street,tertiary,2,40,concrete,0,0,0,0,1,0,809.2284529,22.4692942,0.003756441301,5553,372910,Urban,77,0.8092284529,95.15236362
Butuan,169332184,J.C. Aquino Avenue,primary,6,60,concrete,0,0,0,0,0,0,2512.767185,22.76989288,0.0002752251732,5553,372910,Urban,77,2.512767185,30.64350747
Butuan,357048067,J.P. Laurel Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,336.9887078,27.11971899,0.0005855246715,10164,372910,Urban,77,0.3369887078,228.4943033
Butuan,166220880,Langihan Street,secondary,2,40,concrete,0,0,0,0,1,0,1118.760639,21.954015,0.0006986604553,11667,372910,Urban,77,1.118760639,68.82616112
Butuan,152830383,Las Nieves-Sibagat Road,secondary,2,60,concrete,0,0,0,0,0,0,16630.08026,20.27431464,0.005370363737,5480,372910,Urban,77,16.63008026,4.630164064
Butuan,166219897,Lopez Jaena Street,tertiary,2,30,concrete,0,0,0,0,1,0,339.8238096,34.60595026,0.0001489108429,5553,372910,Urban,77,0.3398238096,226.5880077
Butuan,443996534,M. Calo Street,tertiary,2,30,concrete,0,0,0,1,1,0,284.6796265,22.26805653,0.006747178052,10355,372910,Urban,77,0.2846796265,270.4794893
Butuan,57017120,Narra Road,tertiary,2,30,concrete,0,0,0,0,0,0,464.5844376,20.67512401,0.0003083952695,5553,372910,Urban,77,0.4645844376,165.7395164
Butuan,169557778,North Montilla Boulevard,secondary,2,40,concrete,0,0,1,1,1,0,3368.849355,21.10970813,0.0008897210019,6795,372910,Urban,77,3.368849355,22.85646875
Butuan,57017121,Ochoa Avenue,secondary,2,40,concrete,0,0,0,0,0,0,1379.137126,20.59530882,0.000599411554,5480,372910,Urban,77,1.379137126,55.83201159
Butuan,169679278,Ong Yiu Street,tertiary,2,40,concrete,0,0,0,0,0,0,1396.230138,21.47216484,0.0003305318438,5553,372910,Urban,77,1.396230138,55.1485016
Butuan,169562129,P. Burgos Street,tertiary,2,30,concrete,0,0,0,0,1,0,397.8915759,32.32010437,0.0001021357026,31535,372910,Urban,77,0.3978915759,193.5200559
Butuan,169922807,Pandanon-Magallanes Road,secondary,2,60,concrete,0,0,0,0,0,0,7104.085853,21.17375601,0.0002450319382,11667,372910,Urban,77,7.104085853,10.83883297
Butuan,167430275,Paradise Village Road,tertiary,2,40,concrete,0,0,0,0,0,0,276.2693579,21.13532169,5.57E-05,10164,372910,Urban,77,0.2762693579,278.7135011
Butuan,169680965,Pili Drive,tertiary,2,30,concrete,0,0,0,0,0,0,444.1164596,20.70623657,0.0004114968075,5553,372910,Urban,77,0.4441164596,173.377947
Butuan,166219950,Pizzaro Street,tertiary,2,30,concrete,0,0,0,0,0,0,442.2516995,22.40295497,0.004476647825,10164,372910,Urban,77,0.4422516995,174.1089974
Butuan,152982825,Poblacion II-San Antonio Provincial Road,tertiary,2,40,concrete,0,0,0,0,0,0,7235.543214,20.20331009,0.001604703595,5480,372910,Urban,77,7.235543214,10.64191004
Butuan,57016687,R. Calo Street,tertiary,2,30,concrete,0,0,0,0,1,0,6188.130366,20.53975123,0.0006424886272,10355,372910,Urban,77,6.188130366,12.44317677
Butuan,227744471,R. Rosales Street,tertiary,2,40,concrete,0,0,0,0,0,0,532.3159515,20.58921709,0.0003958095718,5553,372910,Urban,77,0.5323159515,144.6509348
Butuan,166219918,Salvador Calo Street,secondary,2,40,concrete,1,0,0,0,0,0,3884.129186,28.39727292,0.0005793632966,10164,372910,Urban,77,3.884129186,19.82426338
Butuan,167317172,San Francisco Street,tertiary,2,30,concrete,0,0,0,1,1,0,478.1823473,27.88406463,4.85E-05,6795,372910,Urban,77,0.4781823473,161.0264378
Butuan,1326465508,Sibagat-Esperanza Road,secondary,2,40,unpaved,0,0,0,0,0,0,8532.760749,20.76365833,0.002396860721,5480,372910,Urban,77,8.532760749,9.024043011
Butuan,169680950,South Montilla Boulevard,secondary,2,60,asphalt,1,0,1,0,1,0,4943.253967,24.39088629,0.0005139778726,5553,372910,Urban,77,4.943253967,15.57678414
Butuan,112484332,Surigao-Butuan National Highway,primary,4,60,asphalt,1,0,1,1,1,0,19853.48197,27.99920259,0.001534476196,10164,372910,Urban,77,19.85348197,3.878412871
Butuan,57017412,T. Calo Extension,tertiary,2,40,concrete,0,0,0,0,1,0,815.1445871,20.80936221,0.0007448989384,12936,372910,Urban,77,0.8151445871,94.46176938
Butuan,205148399,T. Claudio Street,tertiary,2,40,concrete,0,0,0,0,1,0,469.2957451,20.66833574,0.0003399517344,11667,372910,Urban,77,0.4692957451,164.0756406
Butuan,227492934,"T. Guingona, Sr. Avenue",tertiary,2,40,concrete,0,0,0,0,0,0,535.4730906,21.24617335,0.002329790325,10164,372910,Urban,77,0.5354730906,143.7980757
Butuan,169794557,Taguibo-Masao Road,secondary,2,60,clay,1,0,0,1,1,0,8798.724991,21.51744707,0.00108600678,3128,372910,Urban,77,8.798724991,8.751267948
Butuan,169686361,Villa Kananga Road,tertiary,2,30,concrete,1,0,0,1,1,0,2192.459797,24.46559333,0.001354799666,3314,372910,Urban,77,2.192459797,35.12037033
CDO,30327917,12th Street,tertiary,2,40,concrete,0,0,0,0,1,0,879.495717,21.02790008,0.001219137574,51142,728402,Urban,203,0.879495717,230.8140859
CDO,177256407,13th Street,tertiary,2,40,concrete,0,0,0,0,1,0,131.3806969,22.38712947,0.002629790042,25927,728402,Urban,203,0.1313806969,1545.12805
CDO,572896039,15th Street,tertiary,2,40,concrete,0,0,0,0,0,0,208.4000821,21.50500671,0.001492189631,8040,728402,Urban,203,0.2084000821,974.087908
CDO,88191033,15th Street Extension,secondary,4,60,concrete,0,0,1,1,0,0,280.604381,23.4936932,0.000517187795,9978,728402,Urban,203,0.280604381,723.4384555
CDO,88191058,1st Street,tertiary,2,40,concrete,0,0,0,0,1,0,248.8210486,32.11642499,0.009643897527,14994,728402,Urban,203,0.2488210486,815.8473776
CDO,87219579,22nd Street,tertiary,2,40,concrete,0,0,1,1,1,0,213.6834176,21.46784833,1.48E-05,31422,728402,Urban,203,0.2136834176,950.0035252
CDO,178420658,2nd Street,tertiary,2,40,concrete,0,0,1,1,1,0,346.1701094,27.17726573,0.003359375866,2163,728402,Urban,203,0.3461701094,586.416893
CDO,182105784,3rd Street,tertiary,2,40,concrete,0,0,1,1,1,0,131.1840173,22.38679859,0.007078091551,23549,728402,Urban,203,0.1311840173,1547.444606
CDO,88191045,8th Street,tertiary,2,40,concrete,0,0,1,1,1,0,779.5833673,23.74430991,0.0005534098877,13325,728402,Urban,203,0.7795833673,260.3954991
CDO,105480559,Abellanosa Street,tertiary,2,40,concrete,0,0,0,0,1,0,1011.538929,26.74554379,0.0004385851899,2826,728402,Urban,203,1.011538929,200.6843179
CDO,93711948,Agusan-Balubal Road,secondary,2,60,concrete,0,0,0,0,0,0,6858.083382,20.69374598,0.00545009026,51142,728402,Urban,203,6.858083382,29.60010672
CDO,743151329,Alae Bypass Road,secondary,2,80,concrete,1,0,0,1,1,0,6193.861877,25.89693712,0.002666713056,25927,728402,Urban,203,6.193861877,32.77438277
CDO,192931309,Alder Street,tertiary,2,40,concrete,0,0,0,0,0,0,304.3726072,21.0292639,0.006968580342,8040,728402,Urban,203,0.3043726072,666.9456948
CDO,149096553,Alubijid By-Pass Road,tertiary,2,40,concrete,0,0,0,0,0,0,906.4024477,20.34408793,0.004860180743,9978,728402,Urban,203,0.9064024477,223.9623255
CDO,91191906,Amoros - Tay-tay Bypass Road,tertiary,2,40,concrete,0,0,0,0,0,0,1848.921139,20.16950763,0.001343207801,14994,728402,Urban,203,1.848921139,109.7937579
CDO,92238087,Antonio A. Cosin Highway,trunk,4,60,asphalt,0,0,1,1,1,0,3910.106096,26.89336687,0.005589647424,1645,728402,Urban,203,3.910106096,51.91674983
CDO,607016785,Apitong Street,tertiary,2,40,concrete,0,0,0,0,0,0,1976.625775,20.38719766,0.004955930676,2163,728402,Urban,203,1.976625775,102.7002696
CDO,114444386,Archbishop Hayes Street,tertiary,2,40,concrete,1,0,1,1,1,1,2103.168108,25.98840132,0.001396600255,23549,728402,Urban,203,2.103168108,96.5210528
CDO,867200729,Arellano Street,tertiary,2,40,concrete,0,0,0,0,0,0,257.1646423,21.219653,0.0003814871826,13325,728402,Urban,203,0.2571646423,789.3775683
CDO,244894604,Arterial Road,tertiary,2,40,concrete,0,0,0,0,0,0,452.8024602,20.69269259,0.0003106346251,2826,728402,Urban,203,0.4528024602,448.3191189
CDO,1224738546,Baikingon Road,tertiary,2,40,concrete,0,0,0,0,0,0,1720.26213,20.1728871,0.004782451725,5344,728402,Urban,203,1.72026213,118.0052717
CDO,1043504731,Baikingon-Pagatpat Road,tertiary,4,40,concrete,0,0,0,1,0,0,1126.98014,21.24565519,0.002308580347,26203,728402,Urban,203,1.12698014,180.1273978
CDO,700531762,Baikingon-San Simon Road,tertiary,2,40,concrete,0,0,0,0,0,0,2746.197411,20.11078289,0.008691300972,42172,728402,Urban,203,2.746197411,73.92039596
CDO,958372889,Balubal Road,secondary,2,60,concrete,0,0,0,0,0,0,1051.647433,20.29575978,0.007085121285,5344,728402,Urban,203,1.051647433,193.0304716
CDO,136381494,Balubal-Alae Road,tertiary,2,80,concrete,0,0,0,0,1,0,6692.136128,31.93129838,0.001674516541,14133,728402,Urban,203,6.692136128,30.33411098
CDO,746474646,Balubal-Indahag Road,tertiary,2,40,unpaved,1,0,0,1,0,0,4009.638767,21.8491352,0.004665316706,42172,728402,Urban,203,4.009638767,50.62800212
CDO,32806720,Barra Road,tertiary,2,40,concrete,0,0,0,0,1,0,1507.616895,20.20788047,0.001462861273,2556,728402,Urban,203,1.507616895,134.6495921
CDO,32806730,Biasong-Tinib Road,tertiary,2,40,concrete,0,0,0,0,1,0,604.4368846,21.64992768,0.002216606282,42172,728402,Urban,203,0.6044368846,335.8497887
CDO,691328755,Buenavista Road,tertiary,2,40,compacted,0,0,0,0,0,0,2728.831467,21.12532331,0.006524456864,5344,728402,Urban,203,2.728831467,74.39081616
CDO,92002823,Bugo-Reyes Main Road,tertiary,2,40,concrete,0,0,0,0,0,0,2716.819861,20.11527901,0.001428711958,42172,728402,Urban,203,2.716819861,74.71971289
CDO,88191113,Burgos Street,tertiary,2,40,concrete,0,0,1,0,1,0,1254.905359,27.75231141,0.0005497598274,42172,728402,Urban,203,1.254905359,161.7651869
CDO,117445644,Butuan - Cagayan de Oro - Iligan Road,trunk,6,60,asphalt,0,0,0,0,0,0,3719.365843,20.08428408,0.0006260165433,42172,728402,Urban,203,3.719365843,54.57919671
CDO,92238097,Butuan – Cagayan de Oro – Iligan Road,trunk,2,30,asphalt,1,0,1,1,1,1,6864.067949,21.69881908,0.0005983334975,42172,728402,Urban,203,6.864067949,29.57429931
CDO,90798883,Butuan-Cagayan de Oro-Iligan Road,trunk,6,60,concrete,1,0,1,0,1,0,22931.49553,25.62184661,0.0006555217498,2556,728402,Urban,203,22.93149553,8.852453593
CDO,31656740,C. M. Recto Avenue,trunk,2,60,concrete,1,0,1,1,1,0,29610.94868,26.44481705,0.000863559579,23549,728402,Urban,203,29.61094868,6.855572315
CDO,744190637,CDO Eastern Interior Road,primary,3,80,concrete,0,0,0,0,1,0,4786.662364,20.49528923,0.00288514738,5344,728402,Urban,203,4.786662364,42.40950887
CDO,190380770,Cable Road,tertiary,2,40,concrete,0,0,0,0,0,0,1842.920758,20.75694932,0.007857052124,42172,728402,Urban,203,1.842920758,110.1512364
CDO,846584622,Cagayan De Oro International Convention Center Road,tertiary,2,40,concrete,0,0,0,0,0,0,1370.803701,21.73429178,0.01239207484,42172,728402,Urban,203,1.370803701,148.0883075
CDO,570844294,Cagayan de Oro-Baungon Road,secondary,2,60,concrete,1,0,0,0,0,0,15693.46974,20.84643774,0.003461837141,2556,728402,Urban,203,15.69346974,12.93531662
CDO,32806741,Cagayan de Oro-Bukidnon Road,primary,2,60,paved,0,0,0,0,0,0,16273.21046,20.99817187,0.003692288119,34554,728402,Urban,203,16.27321046,12.47448993
CDO,284280652,Cagayan de Oro-Dominorog-Camp Kibaritan Road,primary,2,80,concrete,1,0,0,1,0,0,6759.820127,22.12658658,0.001791248821,5344,728402,Urban,203,6.759820127,30.03038486
CDO,90288554,Calaanan Road,primary,4,80,concrete,0,0,0,0,0,0,411.1738898,20.76282486,0.000260044092,42172,728402,Urban,203,0.4111738898,493.7083921
CDO,90799013,Canitoan Road,primary,4,80,concrete,0,0,0,0,1,0,1047.849279,51.09901578,0.0006512976874,2556,728402,Urban,203,1.047849279,193.7301519
CDO,32806691,Canitoan-Pagatpat Road,tertiary,2,40,concrete,0,0,0,0,0,0,1925.053531,20.35762403,0.002606131031,42172,728402,Urban,203,1.925053531,105.451613
CDO,90799235,Captain Jabulin Street,tertiary,2,30,concrete,0,0,0,0,0,0,3232.416091,21.44754771,0.001877618272,5344,728402,Urban,203,3.232416091,62.80132083
CDO,88191025,Captain Vicente Roa Street,tertiary,4,40,concrete,0,0,1,1,1,0,1120.647686,26.56068593,0.0004883314567,42172,728402,Urban,203,1.120647686,181.1452453
CDO,192917897,Carmen-Canitoan Road,secondary,2,60,concrete,1,0,0,0,0,0,3394.491395,23.22340977,0.003648326096,42172,728402,Urban,203,3.394491395,59.80277349
CDO,90562155,Concordio Diel Street,secondary,2,60,concrete,0,0,0,1,1,0,1138.483925,24.34107494,0.001858404388,42172,728402,Urban,203,1.138483925,178.3073046
CDO,114444358,Corrales Avenue,tertiary,4,40,concrete,0,0,1,1,1,1,1359.111079,23.9458553,0.0007519222116,2826,728402,Urban,203,1.359111079,149.3623318
CDO,114444355,Corrales Extension,secondary,2,40,concrete,0,1,1,0,1,0,1932.869178,24.39264677,0.0008579538278,10238,728402,Urban,203,1.932869178,105.0252145
CDO,702960027,Dansolihon-Rogongon Road,secondary,2,80,concrete,1,0,0,0,0,0,20365.74329,22.60492189,0.008245775766,26203,728402,Urban,203,20.36574329,9.967718689
CDO,281755763,Dansolihon-Tignapoloan Road,tertiary,2,80,concrete,1,0,0,1,0,0,6398.422743,22.50617061,0.003707912112,26203,728402,Urban,203,6.398422743,31.7265689
CDO,376202073,Don Apolinar Velez Street,primary,4,50,concrete,0,0,1,1,0,1,1797.306883,25.93488557,0.00027304936,42172,728402,Urban,203,1.797306883,112.946766
CDO,88336522,Don Limketkai Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,953.3674883,21.56965581,0.002861620564,2556,728402,Urban,203,0.9533674883,212.9294343
CDO,92201859,E. Jacinto Street,tertiary,2,40,concrete,0,0,0,0,0,0,410.9892231,20.76306448,0.0009856875474,42172,728402,Urban,203,0.4109892231,493.9302264
CDO,90610260,Eagle Street,tertiary,2,40,concrete,0,0,0,0,1,0,974.1008518,22.77351788,0.005386762468,42172,728402,Urban,203,0.9741008518,208.3973129
CDO,184693386,East Coastal Road,primary,4,50,concrete,1,0,1,0,0,0,3381.999213,26.84646268,0.001080319633,5344,728402,Urban,203,3.381999213,60.02366861
CDO,846584623,Eastern Diversion Road,tertiary,4,60,concrete,0,0,0,0,0,0,1071.546809,21.9167003,0.007077857675,34554,728402,Urban,203,1.071546809,189.4457604
CDO,92201855,Evangelista Street,tertiary,2,40,concrete,0,0,0,0,1,0,1748.01875,26.21297847,0.0003071253686,42172,728402,Urban,203,1.74801875,116.1314774
CDO,142870368,F. Delima Street,tertiary,2,40,concrete,0,0,0,0,0,0,8734.855602,20.14337511,0.007125009659,42172,728402,Urban,203,8.734855602,23.24022391
CDO,190380328,"F. Pacaña, Sr. Street",tertiary,2,40,concrete,0,0,0,0,0,0,640.6706477,20.48942901,0.001595070757,2556,728402,Urban,203,0.6406706477,316.8554713
CDO,91255313,F. S. Catanico Road,tertiary,2,40,concrete,0,0,0,0,0,0,3824.695076,20.48191858,0.00583389545,42172,728402,Urban,203,3.824695076,53.07612658
CDO,88317188,Gaabucayan Street,secondary,2,40,concrete,1,0,0,0,1,0,1032.610253,27.99796843,0.001652930939,23549,728402,Urban,203,1.032610253,196.5891772
CDO,181548024,Galaxy Road,primary,4,80,concrete,0,0,1,0,0,1,379.1610348,20.82636651,0.003814569726,5344,728402,Urban,203,0.3791610348,535.3925677
CDO,90799129,Gamolo Street,tertiary,2,40,concrete,0,0,0,0,0,0,5606.43784,20.05467722,0.004320084385,2556,728402,Urban,203,5.60643784,36.20837434
CDO,131665970,Gaston Circle,tertiary,2,40,concrete,0,0,1,1,1,0,409.0197346,27.09979547,0.01013985735,42172,728402,Urban,203,0.4090197346,496.308571
CDO,30270057,General Antonio Luna Street,tertiary,4,40,concrete,0,0,0,0,1,1,869.6692583,22.91699269,3.68E-05,42172,728402,Urban,203,0.8696692583,233.4220717
CDO,263159366,General Capistrano Street,secondary,2,60,concrete,0,0,1,1,1,0,1404.092087,25.71983384,0.001529186753,5344,728402,Urban,203,1.404092087,144.5774119
CDO,142364184,Gingoog-Claveria-Villanueva Road,primary,2,40,concrete,0,0,1,0,0,0,11209.2423,20.49294307,0.004475820207,34554,728402,Urban,203,11.2092423,18.11005549
CDO,88318009,Gusa Old Road,tertiary,2,40,concrete,0,0,0,0,0,0,763.1398653,21.40168874,0.0009472044197,42172,728402,Urban,203,0.7631398653,266.0062843
CDO,90562165,Ignatius Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,1021.588485,20.30700355,0.0003887921697,2826,728402,Urban,203,1.021588485,198.7101489
CDO,90798909,Igpit Road,tertiary,2,30,concrete,0,0,0,0,0,0,3288.115781,20.09467666,0.003498155364,9717,728402,Urban,203,3.288115781,61.73748539
CDO,88336478,Indahag Road,secondary,2,60,concrete,0,0,0,0,0,0,5009.167408,20.05642399,0.00420772384,42172,728402,Urban,203,5.009167408,40.52569688
CDO,142112969,Iponan-Baikingon Road,tertiary,2,40,concrete,0,0,0,0,0,0,3532.730925,31.22605469,0.006125391518,42172,728402,Urban,203,3.532730925,57.46262716
CDO,88191120,J. V. Seriña Street,secondary,2,40,concrete,1,0,1,1,1,0,1612.317966,25.05768374,0.003350479756,5344,728402,Urban,203,1.612317966,125.9056863
CDO,832969121,John The Baptist Street,tertiary,2,40,concrete,0,0,0,0,1,0,359.2376706,20.87290887,0.001988226609,34554,728402,Urban,203,0.3592376706,565.0855036
CDO,88317168,Julio Pacana Street,primary,2,40,concrete,0,0,1,0,1,0,3550.838049,23.62864147,0.004778492767,42172,728402,Urban,203,3.550838049,57.16960256
CDO,180693016,Justo Gaerlan Street,secondary,2,40,concrete,0,0,1,1,1,0,312.5487776,32.21410179,0.0006367214246,2826,728402,Urban,203,0.3125487776,649.4986209
CDO,186593866,Justo Ramonal Street,tertiary,2,40,concrete,0,0,1,1,1,0,531.6343942,21.85431601,0.0005636966102,42172,728402,Urban,203,0.5316343942,381.8413598
CDO,1334988628,Laguindingan Mountain Diversion Road,tertiary,2,40,unpaved,0,0,0,0,0,0,2558.528028,21.80567866,0.002930356487,42172,728402,Urban,203,2.558528028,79.34249607
CDO,743669205,Langaon Road,tertiary,2,80,concrete,0,0,0,0,0,0,8207.491845,20.07521976,0.004611693757,2556,728402,Urban,203,8.207491845,24.73350006
CDO,579458299,Libona Cable Road,tertiary,2,40,unpaved,0,0,0,0,0,0,2559.732953,21.8370745,0.02058064236,34554,728402,Urban,203,2.559732953,79.30514774
CDO,88336596,Libona-Indahag Road,secondary,2,60,concrete,1,0,0,1,0,0,24245.76393,23.04247587,0.002985754528,5344,728402,Urban,203,24.24576393,8.372596573
CDO,256311647,Limketkai Avenue,tertiary,2,40,concrete,0,0,1,1,1,0,1624.585258,28.68307391,0.008611451416,2826,728402,Urban,203,1.624585258,124.9549687
CDO,149096526,Loguilo-Alubijid By-Pass Road,tertiary,2,40,concrete,0,0,0,0,1,0,1977.307655,23.89308864,0.008144315988,42172,728402,Urban,203,1.977307655,102.6648531
CDO,88627460,Loyola Drive,tertiary,2,40,concrete,0,0,0,0,0,0,254.7257315,21.23134164,0.0001943453232,2556,728402,Urban,203,0.2547257315,796.9355856
CDO,143373125,M. Bacalares Street,tertiary,2,40,concrete,1,0,0,0,1,0,763.5328264,26.42490588,0.0003939855984,42172,728402,Urban,203,0.7635328264,265.8693811
CDO,25880175,M. Clemente Fernandez Street,tertiary,2,40,paved,0,0,1,1,1,0,493.2077948,23.5612252,0.0005214156596,2163,728402,Urban,203,0.4932077948,411.5912241
CDO,88336511,Maandig Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,1031.491179,29.09544509,0.01836518783,5344,728402,Urban,203,1.031491179,196.8024586
CDO,114444374,Macajalar Street,tertiary,2,40,concrete,0,0,0,0,0,0,254.0877931,21.23414207,0.002919878804,2556,728402,Urban,203,0.2540877931,798.9364523
CDO,88627323,Macapagal Drive,primary,2,80,concrete,1,0,0,0,1,0,6413.125827,28.71377752,0.001625944376,42172,728402,Urban,203,6.413125827,31.65383083
CDO,846584625,Macasandig River Boulevard,tertiary,2,30,concrete,0,0,1,1,1,0,2462.425569,21.02471147,0.001097537817,5344,728402,Urban,203,2.462425569,82.43904001
CDO,628700841,Macasandig-Balulang Road,tertiary,2,40,concrete,1,0,1,1,0,0,992.5172906,27.84294617,0.002337710595,5344,728402,Urban,203,0.9925172906,204.5304419
CDO,32806700,Malasag Road,tertiary,2,40,concrete,0,0,0,0,0,0,3419.817277,20.08923492,0.006835032376,9639,728402,Urban,203,3.419817277,59.35989661
CDO,184689842,Mambato Street,tertiary,4,30,concrete,0,0,0,0,1,0,138.5157675,22.26315464,0.005721082018,42172,728402,Urban,203,0.1385157675,1465.537127
CDO,177776519,Manolo Fortich-Libona Road,secondary,2,60,concrete,1,0,0,1,0,0,7723.198588,22.68204362,0.00339235817,2556,728402,Urban,203,7.723198588,26.28444649
CDO,90562175,Manresa Drive,tertiary,2,40,concrete,0,0,0,0,0,0,588.0070203,23.76444812,4.77E-05,23549,728402,Urban,203,0.5880070203,345.2339734
